ind_id,pop,STD_Length,Total_Length,Weight,inv11_pc1,inv11_pc2,inv18.1_pc1,inv18.1_pc2,inv18.2_pc1,inv18.2_pc2,inv18.3_pc1,inv18.3_pc2,inv24.1_pc1,inv24.1_pc2,inv11_gt,inv18.1_gt,inv18.2_gt,inv24.1_gt
U1Gen5_327,U1Gen5,77,91,3.88,-0.07106001011407075,-9.253961994773054e-4,-0.11527058587597562,0.02504053042602748,-0.13013479716372323,-7.309471631403582e-4,-0.22879941274175397,0.020753131923991107,0.017513831102935275,-0.018360317282806616,NS,NS,SS,NN
U1Gen5_351,U1Gen5,78,92,4.31,-0.06855215014803535,-0.001328641951424223,-0.09692145054396385,0.018774798549308382,-0.04554834099515802,-0.017549994590296297,-0.08487810267434892,-0.0037113106162693682,0.016912170235054324,-0.014652154558689722,NS,NS,SS,NN
U1Gen5_353,U1Gen5,69,82,3.15,-0.16311766885109374,-0.0259269207647859,-0.1927426627839272,0.027262789436485652,-0.206068400832855,0.01088500457617979,-0.20003291298335343,0.014224843558092417,0.016973224096482435,-0.012395529245473541,NN,NN,SS,NN
U1Gen5_354,U1Gen5,78,90,4.53,-0.15969682336135424,-0.02429812435533983,0.013719107535141564,-0.1333078295898891,0.025005248076084542,0.12436847497402884,0.02714024028893529,0.1349922365028608,0.01641805970796872,-0.014452638624351628,NN,SS,NS,NN
U1Gen5_356,U1Gen5,68,81,3.02,-0.07500131487535437,-0.003456153294960362,-0.09930625008536101,0.012126953238508806,-0.10250028356208979,-0.008737418338092641,-0.09375348971495823,-3.3591123692927724e-4,0.017881507309096083,-0.02194778215465163,NS,NS,SS,NN
U1Gen5_357,U1Gen5,64,74,2.24,-0.06910964464645944,-0.003702007688475332,-0.1574732619850191,0.020759636685774973,-0.2146394933374606,0.01292009600937531,-0.18289323076163233,0.020683533622003803,0.017725847474620134,-0.01821329236875219,NS,NN,SS,NN
U2Gen5_1460,U2Gen5,73,90,2.02,0.03313037839309506,-0.019555395485782768,0.01892777405706348,0.022825421566565564,0.01222841985851304,0.013743380603957373,0.02358409839627844,0.009371590760189598,0.01966913239808512,0.2375489805817322,SS,SS,SS,NN
U2Gen5_1462,U2Gen5,74,84,2.97,0.029093821209706525,0.004437674047143773,0.02146138603731908,0.015575409036960208,0.02295237089815183,0.015109435147660043,0.03167951124593688,0.033685845741511844,0.018091688673704084,0.12147262840122335,SS,SS,SS,NN
U2Gen5_1464,U2Gen5,64,75,1.27,0.03819271811133525,-0.09098375875553366,0.019000769959774632,0.011986080027397945,0.031968158878579386,0.038491922771188875,0.05215140660508651,0.06551309528607138,0.017419400627825772,0.06127252602131563,SS,SS,SS,NN
U2Gen5_1465,U2Gen5,69,73,1.54,0.03197282912493941,-0.04179305488891218,0.0010593380845123838,-0.16094321905525388,0.02774688378850762,0.1287367052952946,0.03323860863252009,0.14434603434333496,0.016470243559590016,-0.006958337441148634,SS,SS,NS,NN
U2Gen5_1529,U2Gen5,67,79,2.42,0.04878853718947752,-0.24469669236010147,0.0062871708366348264,-0.14694268796307533,0.03540727032474703,0.14210081570343938,0.016419623986498273,0.012277913349877344,0.01819192364191034,0.12386498456239478,SS,SS,NS,NN
U2Gen5_1530,U2Gen5,68,80,2.23,0.031229052148521032,-0.006172914490193163,0.023345488270513522,0.02810562113625567,0.02100348519669386,0.022368416846866718,0.03595740742508761,0.029857433078242797,0.0197338760574121,0.2386199590578182,SS,SS,SS,NN
U2Gen5_1533,U2Gen5,65,77,1.75,0.03917302121947503,-0.1208585346299672,0.004842942295376818,-0.1496403007010886,0.024413553621976312,0.10970838179707681,0.03318699788325312,0.034753932974477514,0.016811817296666944,-0.008271833524382535,SS,SS,NS,NN
U2Gen5_1534,U2Gen5,64,75,2.1,0.031129741969400552,-0.004044615951492372,0.006603358428601922,-0.14663178378839525,0.032324856270506304,0.14201470866254406,0.04276864231763261,0.14527865869836606,0.01858080902065046,0.1266998244064793,SS,SS,NS,NN
U2Gen5_553,U2Gen5,70,80,2.38,0.041346263662626476,-0.13280269604354483,0.00817362205945773,-0.15092790494175443,0.03897872283268113,0.14841467149700763,0.0568537815491018,0.17166822631490378,0.016961405040872762,-0.0071275563334103785,SS,SS,NS,NN
U2Gen5_554,U2Gen5,65,78,2.45,0.03938180745426294,-0.12822099902882633,0.024661810207485757,0.029996218853005185,0.008544837067835776,0.005296725682173243,0.01726027142266812,-0.00633867770124898,0.018409725187383694,0.1226854485703709,SS,SS,SS,NN
U2Gen5_555,U2Gen5,72,82,2.61,-0.06552127829586223,-0.0016554589175341412,0.016769208146625237,-0.006049322288463338,0.019194276292471182,0.0011595725491399171,0.008359090741316305,9.362010704865477e-4,0.017946733769138024,0.0768054196202055,NS,SS,SS,NN
U2Gen5_556,U2Gen5,78,91,3.24,0.03630786842889555,-0.05831644281089185,0.014332299479540955,0.021601012858900148,0.01099471812264675,0.01292957354234521,0.023099217292334485,0.008642373522185024,0.018843426915482867,0.15567781697253028,SS,SS,SS,NN
U2Gen5_557,U2Gen5,73,84.5,2.95,0.045267044242471716,-0.20030564854048521,0.018660350973448207,0.011045066237376795,0.03230871755156375,0.03841452393227725,0.051794342073015455,0.06504380586163569,0.018319707888434515,0.12087456720997497,SS,SS,SS,NN
U2Gen5_559,U2Gen5,71,81,2.34,0.03128621739749498,-0.005615525536268563,0.017576933312637967,0.017433631200475717,0.012699468653791457,0.011915882664071833,0.025764604309384667,0.004737471859693093,0.018506493650603882,0.12478462565846252,SS,SS,SS,NN
U2Gen5_560,U2Gen5,70,81.1,3.47,0.04104600466000239,-0.13026175629791747,0.014554519192406109,0.020692004489922467,0.01710473695302053,0.01434331033881906,0.01741699516706115,3.435833214434598e-4,0.019530745817465906,0.21542188415901037,SS,SS,SS,NN
U2Gen5_561,U2Gen5,57,64,1.14,0.03917584890441878,-0.12739645315563183,0.018491166282972114,0.013263441986431852,0.007214199365847386,-0.006785142319402311,0.016795654787315647,-0.0027834183306953554,0.018499679205636853,0.12464598881818802,SS,SS,SS,NN
U2Gen5_562,U2Gen5,71,84,3.18,0.04058301913370377,-0.12963151781272436,0.006050653189277368,-0.14401383484794156,0.02610574990584683,0.1371871108760593,0.026125893158152384,0.05661968284184361,0.01708157337580738,-8.04819151119579e-4,SS,SS,NS,NN
U2Gen5_563,U2Gen5,70,83,2.31,0.04606321701917435,-0.20561741892862828,0.007924544612676969,-0.14599048715632906,0.03306658903406643,0.13787998803514642,0.035519493089340076,0.04378464009529545,0.0195773495647978,0.23662070981049702,SS,SS,NS,NN
U2Gen5_564,U2Gen5,75,85,2.79,0.03862120397930444,-0.10204929977446707,-3.836908938507215e-4,-0.26091797550607165,0.0381166904171125,0.24363575249022928,0.034457586980956675,0.12022340603212531,0.01797085567871762,0.08578569869219474,SS,SS,NN,NN
U2Gen5_565,U2Gen5,52,58,0.82,0.035185507103168485,-0.0698035915986168,0.027286867906460194,0.019419786063663295,0.017976170321812195,0.019957092411190442,0.03769455931373089,0.03239152392872872,0.016887682481609465,-0.010631773625010988,SS,SS,SS,NN
U2Gen5_566,U2Gen5,61,70,0.88,0.03715294005009303,-0.0783731311528264,0.021666631182098724,0.023491931609904843,0.019736690425033808,0.011439832541203428,0.03574206385411223,0.03865605945010507,0.016538194209163228,-0.010023193209877317,SS,SS,SS,NN
U2Gen5_567,U2Gen5,70,82,2.7,0.029322986060076488,0.003441402113056869,-0.09156879281825893,0.022094156076725352,-0.1079908658662481,0.004042681743944306,-0.08706066369674047,0.03747502776083484,0.017145287522785824,-0.011001507578762136,SS,NS,SS,NN
U2Gen5_568,U2Gen5,77,86,3.92,0.04835812707218064,-0.24167784408357645,0.021696181391656955,0.019396700795228098,0.01878689593156891,0.029282861491351043,0.028987830406736904,0.03290071880735436,0.016992366902694147,0.0028487147655224354,SS,SS,SS,NN
U2Gen5_569,U2Gen5,77,89.2,3.05,-0.05300695307039511,-0.14396723675111806,0.011512296311881748,-0.1034561069528463,0.033443292245487,0.14564798239230378,0.043746895691618125,0.14700127213011413,0.01796148214252282,0.06308636532878151,NS,SS,NS,NN
U2Gen5_571,U2Gen5,75,87,3.3,0.04853877006805498,-0.24258862630950692,0.02122600739981284,-0.002374549272049755,0.022027778062402498,0.018115757038772266,0.03692029568538794,0.03399185369398244,0.01682057232382904,-0.010891758511117861,SS,SS,SS,NN
U2Gen5_572,U2Gen5,71,85,3.03,0.04290592133251594,-0.1807164404754916,0.003912535993701017,-0.16303080929509944,0.025383196784723765,0.13031517828618636,0.01311732006402522,0.01791184117641393,0.01786932995852134,0.12363058556520236,SS,SS,NS,NN
U2Gen5_573,U2Gen5,66,79,2.64,0.04185717178283217,-0.13675786352462105,0.01830860970630086,0.010190653648181202,0.026849762337135725,0.024859283714133446,0.030400492556013372,0.030513741220715457,0.0187097139026706,0.15487995831603335,SS,SS,SS,NN
U2Gen5_574,U2Gen5,59,67,1.65,0.04313228985546435,-0.15975465194726704,0.02145019954501468,0.01975613902006128,0.02910576494992459,0.034456067068221866,0.03405456145692569,0.04140286675950844,0.017989893509142665,0.12305995281013646,SS,SS,SS,NN
U2Gen5_575,U2Gen5,71,84,3.67,0.04217358413303467,-0.15920604723045725,0.014010288591602619,0.0015199796061641973,0.02110221857771267,0.02029666652162907,0.03382794334040044,0.03541659335385193,0.01689473566848096,-0.002687662914779571,SS,SS,SS,NN
U2Gen5_576,U2Gen5,72,84,2.18,0.03693405966286276,-0.11759916957741555,-0.06287709736139804,0.018699459538163214,-0.10886809482644642,0.016490289057024352,-0.08643285382507182,0.008797803379710865,0.018534114897101373,0.11272463764171735,SS,NS,SS,NN
U2Gen5_577,U2Gen5,77,88,3.95,0.03204273857441865,-0.0051240660122052455,0.011043569061487828,0.014327972213991921,0.01811603620659371,0.01578658572030806,0.017850005914090916,0.0013152471272781148,0.018821968174734142,0.1898911203640442,SS,SS,SS,NN
U2Gen5_578,U2Gen5,75,87,3.79,0.031091343219560533,-0.006098712183200236,-9.693692291005011e-4,-0.15057564535702123,0.03344083596801069,0.14361153210244718,0.042236213962147905,0.15020567083891176,0.01827850286503866,0.1265141744898659,SS,SS,NS,NN
U2Gen5_579,U2Gen5,57,68,1.24,0.04327697127350569,-0.16258292593400994,0.013759591995001371,-0.0011997987428433224,0.012831966640389547,0.00722504169602856,0.015237855345351622,-0.0014792958707259267,0.01676212086699518,-0.005641815948501934,SS,SS,SS,NN
U2Gen5_581,U2Gen5,56,65,1.16,0.039827755464074306,-0.12618378650419598,8.083133505336109e-4,-0.26084352728283733,0.03819800669421136,0.24092226739316777,0.041366780313991804,0.14676683679451152,0.018294101953796587,0.12842261060290047,SS,SS,NN,NN
U2Gen5_582,U2Gen5,61,70,1.86,0.039998910612717604,-0.12694039863705311,0.007954647531301333,-0.15058893376782284,0.02159803603020964,0.1412186794230128,0.03809864777684575,0.14299261705752675,0.018418372255142937,0.12181987815921728,SS,SS,NS,NN
U2Gen5_583,U2Gen5,72,86,1.55,0.03960142323538104,-0.10338766117054306,0.017569550807989626,0.004691868179200404,0.009165742767958398,0.01198865630952446,0.014831766952691014,-0.004987591307855853,0.017797059592968713,0.08401931851586227,SS,SS,SS,NN
U2Gen5_584,U2Gen5,64,73,2.18,0.03719986494742292,-0.09978167058421464,0.02046584758875068,0.023861427408661415,0.011538671924107399,0.004935981930150246,0.011742919972242343,-0.008915673298513895,0.016842036900941475,0.0024571197033928247,SS,SS,SS,NN
U2Gen5_585,U2Gen5,77,89,4.67,0.04712465077693214,-0.2170545590884397,0.021205953385023773,0.023654058795162632,0.011005542565140629,0.004446720425802484,0.014791768407838508,-0.006235306704239031,0.018616101154950004,0.12769108503451795,SS,SS,SS,NN
U2Gen5_586,U2Gen5,73,84,4.26,0.031522839977888045,-0.00999144727649749,-4.7960210015263074e-4,-0.1482480886039401,0.030320948844549014,0.12469747756351404,0.015279668476682717,0.008772279092803023,0.017340717130792906,0.03135400673419949,SS,SS,NS,NN
U2Gen5_587,U2Gen5,74,85,4.07,0.03417990368249634,-0.03269026355332394,0.0035467311715155817,-0.1463762718732394,0.028575471142237154,0.12777321212278506,0.02260396914099987,0.01553179666548867,0.01931019658732144,0.23871836852300124,SS,SS,NS,NN
U2Gen5_588,U2Gen5,86,98,5.9,0.03773195246126948,-0.0873226782182908,0.02180142029428792,0.00737201339076189,0.023614413070054616,0.021202397478621553,0.03912257581509381,0.03503971819687093,0.018115941101321278,0.11658244459384759,SS,SS,SS,NN
U2Gen5_589,U2Gen5,63,72,2.28,0.048466917370493544,-0.24232126883434865,0.013612328632474635,-0.0203669036308705,0.025247617560229713,0.1386583990637603,0.039030975116754775,0.13415326016512097,0.016880376258894342,0.01117819354414491,SS,SS,NS,NN
U2Gen5_590,U2Gen5,84,94,5.23,0.03308206037758453,-0.020208254783324518,0.0040917907888524995,-0.15563546857837,0.037800894413304274,0.14857589551766243,0.03371256548632141,0.042938720701911626,0.019150993608409547,0.19733584943742177,SS,SS,NS,NN
U2Gen5_593,U2Gen5,71,84,3.06,0.034734491122311764,-0.040936204364034695,0.01496570434689995,0.02136059781754413,0.011039693364303963,0.01321724907645475,0.019692160004658236,0.005375159824390893,0.019183347374114167,0.234963445823024,SS,SS,SS,NN
U2Gen5_594,U2Gen5,75,87,3.41,0.041527795752004215,-0.13600935602112643,0.012326990479157333,0.004924819711886848,0.02683794612168042,0.020913478730369424,0.036841252914425124,0.036431979311350594,0.019383305192722192,0.23773110164921343,SS,SS,SS,NN
U2Gen5_595,U2Gen5,76,88,5.32,0.028023989578911765,0.01431119003392302,0.005143391479859517,-0.15165666199232297,0.03612668971565019,0.1520379260353401,0.055494185256000625,0.16414469088492842,0.016710487621035323,-0.007076932608489862,SS,SS,NS,NN
U2Gen5_596,U2Gen5,76,88,4.58,0.03897238873443117,-0.1273886942879303,0.0034466559526122,-0.15660557552078241,0.03808555229243066,0.25188359560438256,0.05962982662580205,0.2539746086030705,0.01683775116268963,0.008650762389196376,SS,SS,NN,NN
U2Gen5_597,U2Gen5,72,82,3.18,0.030225972704927148,-0.004273850199679293,0.005081979498359217,-0.14439965124624882,0.03751131366248706,0.15235562913652342,0.058731262543858014,0.17525234230506256,0.01819046250920746,0.13113997926160342,SS,SS,NS,NN
U2Gen5_598,U2Gen5,74,86,4.24,0.04662027501571064,-0.21085089344401345,0.02096070128497519,0.016534038876827313,0.02122590715721341,0.02690837125262624,0.031798447998874144,0.03167527433251828,0.017056206090572103,0.006486490502227602,SS,SS,SS,NN
U2Gen5_599,U2Gen5,70,81.1,3.21,0.041927738576828966,-0.15010609008334744,0.021786304867863492,0.0252568710178507,0.008182366576474786,0.01410100662601307,0.015511445615162106,-0.0028442704911428415,0.016868903683205372,-0.005902006177785004,SS,SS,SS,NN
